Index,audio,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,Instructions.started,resp_start.started,Instruction.stopped,resp_start.keys,resp_start.rt,resp_start.duration,trial.started,cross.started,audio.started,trial.stopped,Responses.started,respp.started,key_resp.started,Responses.stopped,key_resp.keys,key_resp.rt,key_resp.duration,response1,response2,response3,participant,session,date,expName,psychopyVersion,frameRate,expStart,
59,block2_trial19_attendleft_leadmasker.wav,0,58,58,58,487.0679581000004,,,,,,,,,487.06803119997494,487.08430639992,2.015914999996312,492.90599809994455,492.9060082999058,492.9226231999928,492.9226231999928,495.07493469992187,"['1', '2', '2']","[1.425295399967581, 1.8326125000603497]","[0.13563710008747876, 0.10364109999500215]",1,2,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
60,block2_trial20_attendright_leadmasker.wav,0,59,59,59,495.09040380001534,,,,,,,,,495.0904583999654,495.10709700000007,2.0168381999246776,500.94547349994536,500.94548439991195,500.9618257000111,500.9618257000111,502.93222369998693,"['3', '3', '3']","[1.241909599979408, 1.6101867000106722]","[0.12714600004255772, 0.13511869998183101]",3,3,3,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
61,block2_trial21_attendright_leadtarget.wav,0,60,60,60,502.9474853000138,,,,,,,,,502.94756050000433,502.9634944999125,2.0157375000417233,508.7855378999375,508.7855486999033,508.80201009998564,508.80201009998564,510.2372118999483,"['1', '3', '3']","[0.6659566999878734, 1.0809926999500021]","[0.1511829000664875, 0.17732070002239197]",1,3,3,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
62,block2_trial22_attendleft_leadtarget.wav,0,61,61,61,510.2526640999131,,,,,,,,,510.2527171999682,510.2694672999205,2.0168240999337286,516.124629399972,516.1246402999386,516.1411347999237,516.1411347999237,518.7773649999872,"['1', '2', '2']","[0.6871205000206828, 1.9738673999672756]","[0.16084439994301647, 0.1524030000437051]",1,2,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
63,block2_trial23_attendleft_leadtarget.wav,0,62,62,62,518.7928742999211,,,,,,,,,518.7929341999115,518.8102260999149,2.016737199970521,524.6646986999549,524.6647095999215,524.6810690999264,524.6810690999264,527.2340856000083,"['2', '1', '3']","[0.9636489999247715, 2.0520071999635547]","[0.15040839998982847, 0.14988439995795488]",2,1,3,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
64,block2_trial24_attendleft_leadtarget.wav,0,63,63,63,527.2500711999601,,,,,,,,,527.2501426999224,527.2665003999136,2.0168211999116465,533.1215571999783,533.121567599941,533.1383613999933,533.1383613999933,535.4743234999478,"['1', '2', '2']","[1.0890387000981718, 1.760732700000517]","[0.15264339989516884, 0.10422040009871125]",1,2,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
65,block2_trial25_attendright_leadmasker.wav,0,64,64,64,535.4896951999981,,,,,,,,,535.4897659999551,535.5062972999876,2.0167994999792427,541.344761999906,541.3447723999852,541.3613690999337,541.3613690999337,543.4304907999467,"['1', '3', '3']","[0.9943355999421328, 1.6818258999846876]","[0.191261800006032, 0.14473189995624125]",1,3,3,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
66,block2_trial26_attendright_leadmasker.wav,0,65,65,65,543.4461009999504,,,,,,,,,543.4461725999136,543.4627333999379,2.0171513000968844,549.3342586999061,549.3342694999883,549.3507991000079,549.3507991000079,551.8871395000024,"['1', '3', '2']","[1.3647117000073195, 2.2122047999873757]","[0.15250520000699908, 0.14480080001521856]",1,3,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
67,block2_trial27_attendright_leadtarget.wav,0,66,66,66,551.9026741000125,,,,,,,,,551.9027235999238,551.9194489999209,2.0171229999978095,557.7744033999043,557.7744134999812,557.7909716999857,557.7909716999857,559.2265289999777,"['2', '2', '2']","[0.668142499984242, 1.0280455000465736]","[0.11980210000183433, 0.11190549994353205]",2,2,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
68,block2_trial28_attendleft_leadmasker.wav,0,67,67,67,559.2420086999191,,,,,,,,,559.2420726999408,559.2591865999857,2.0168000999838114,565.1137369999196,565.1137470999965,565.1301889999304,565.1301889999304,567.3999655999942,"['1', '2', '2']","[1.2188488999381661, 1.8971028999658301]","[0.16661329998169094, 0.1365637999260798]",1,2,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
69,block2_trial29_attendright_leadtarget.wav,0,68,68,68,567.4153024000116,,,,,,,,,567.4153795000166,567.4324369999813,2.0166188000002876,573.2869724999182,573.2869886999251,573.3033522999613,573.3033522999613,574.8726625000127,"['2', '2', '2']","[0.8922097000759095, 1.2443460000213236]","[0.13625390001107007, 0.11984679999295622]",2,2,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
70,block2_trial30_attendleft_leadtarget.wav,0,69,69,69,574.8878844999708,,,,,,,,,574.8879489999963,574.9045687000034,2.016491699963808,580.7593185999431,580.7593292999081,580.7759580999846,580.7759580999846,583.4625822999515,"['2', '1', '3']","[0.891278300085105, 1.6753752001095563]","[0.13736860000062734, 0.1041556999552995]",2,1,3,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
71,block2_trial31_attendright_leadmasker.wav,0,70,70,70,583.4780926000094,,,,,,,,,583.4781443999382,583.4951310999459,2.0166464999783784,589.3168075999711,589.3168178999331,589.3333575999131,589.3333575999131,592.2028594999574,"['1', '3', '2']","[1.0863091999199241, 2.3183084999909624]","[0.12807259999681264, 0.14334429998416454]",1,3,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
72,block2_trial32_attendleft_leadtarget.wav,0,71,71,71,592.2186744000064,,,,,,,,,592.2187514000107,592.2351747999201,2.016766699962318,598.0906466000015,598.0906575999688,598.1069860999705,598.1069860999705,600.3764047999866,"['1', '2', '2']","[0.7685046000406146, 1.592368100071326]","[0.16745449998416007, 0.16869739990215749]",1,2,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
73,block2_trial33_attendright_leadtarget.wav,0,72,72,72,600.391674399958,,,,,,,,,600.3917331999401,600.4084171999712,2.0166697000386193,606.2637707999675,606.2637811999302,606.2802802999504,606.2802802999504,609.0332814999856,"['1', '3', '3']","[1.6596738999942318, 2.236132899997756]","[0.15889940003398806, 0.19071200001053512]",1,3,3,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
74,block2_trial34_attendright_leadtarget.wav,0,73,73,73,609.0486124999588,,,,,,,,,609.0486691999249,609.0654449999565,2.016634100000374,614.9039224999724,614.9039325999329,614.9212485000025,614.9212485000025,617.7400170000037,"['2', '2', '3']","[1.8016361999325454, 2.3463391999248415]","[0.12885840004310012, 0.12797030003275722]",2,2,3,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
75,block2_trial35_attendright_leadmasker.wav,0,74,74,74,617.7556362999603,,,,,,,,,617.7557025999995,617.7722303000046,2.0169811999658123,623.6277051999932,623.6277166999644,623.6441563999979,623.6441563999979,627.7475231999997,"['3', '1']","[0.9752256000647321, 1.6876888000406325]","[0.1600012999260798, 0.10343399993143976]",3,1,NA,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
76,block2_trial36_attendleft_leadtarget.wav,0,75,75,75,627.763650399982,,,,,,,,,627.7637048999313,627.7802422000095,2.0244218000443652,633.618861899944,633.6188714000164,633.6355373999104,633.6355373999104,635.6045364999445,"['3', '2', '1']","[1.047632300062105, 1.5200258999830112]","[0.2078482999932021, 0.11938180006109178]",3,2,1,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
77,block2_trial37_attendleft_leadmasker.wav,0,76,76,76,635.6200970999198,,,,,,,,,635.6201691000024,635.6367747999029,2.01667250005994,641.4587807999924,641.4587940999772,641.4747754000127,641.4747754000127,645.4624136999482,"['3', '2', '2']","[1.6329182999907061, 2.280224599991925]","[0.18498889997135848, 0.1607236999552697]",3,2,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
78,block2_trial38_attendleft_leadtarget.wav,0,77,77,77,645.4778605999891,,,,,,,,,645.4779334999621,645.4944874999346,2.01723499991931,651.3495718999766,651.3495823999401,651.3663237999426,651.3663237999426,652.7682624999434,"['2', '1', '1']","[0.6293402999872342, 1.0614704000763595]","[0.14358800009358674, 0.10383509995881468]",2,1,1,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
79,block2_trial39_attendright_leadmasker.wav,0,78,78,78,652.7838857999304,,,,,,,,,652.7839596999111,652.8005182999186,2.0164915999630466,658.6391907999059,658.6392012999859,658.6551289999625,658.6551289999625,661.2755767999915,"['2', '3', '3']","[1.8124721999047324, 2.212773999897763]","[0.10324870003387332, 0.1591125000268221]",2,3,3,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
80,block2_trial40_attendleft_leadmasker.wav,0,79,79,79,661.2907690999564,,,,,,,,,661.2908428999363,661.3074778999435,2.016314300009981,667.146208299906,667.1462194999913,667.1624249999877,667.1624249999877,669.3484680999536,"['2', '1', '1']","[1.2487198000308126, 1.7775714000454172]","[0.12879929994232953, 0.09552209998946637]",2,1,1,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
81,block3_trial1_attendright_leadmasker.wav,0,80,80,80,669.3637975999154,,,,,,,,,685.2930916999467,685.3097698999336,2.019073599949479,691.1481833999278,691.1481940000085,691.1645741999382,691.1645741999382,692.9842800999759,"['2', '3', '3']","[0.8311146999476478, 1.4555553999962285]","[0.1592572999652475, 0.15108779992442578]",2,3,3,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
82,block3_trial2_attendright_leadmasker.wav,0,81,81,81,692.999640999944,,,,,,,,,692.9997072999831,693.0166630999884,2.0161485000280663,698.8545663999394,698.8545783999143,698.8711404999485,698.8711404999485,699.9231789999176,"['3', '3', '3']","[0.42784939997363836, 0.756501300027594]","[0.12877120007760823, 0.11194630002137274]",3,3,3,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
83,block3_trial3_attendright_leadmasker.wav,0,82,82,82,699.9382899999619,,,,,,,,,699.938352099969,699.9549021999119,2.016851400025189,705.776623899932,705.7766353000188,705.7930810999824,705.7930810999824,707.9960275999038,"['3', '2', '2']","[1.2981109999818727, 1.7220448999432847]","[0.15234210004564375, 0.14432210009545088]",3,2,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
84,block3_trial4_attendright_leadmasker.wav,0,83,83,83,708.0115694999695,,,,,,,,,708.0116247999249,708.0280209999764,2.0166272999485955,713.8664144999348,713.866426399909,713.8827797999838,713.8827797999838,715.251940999995,"['2', '2', '2']","[0.6804273000452667, 1.0805476000532508]","[0.12013130006380379, 0.09555520000867546]",2,2,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
85,block3_trial5_attendright_leadmasker.wav,0,84,84,84,715.2678721999982,,,,,,,,,715.2679464999819,715.2840251999442,2.0167274000123143,721.1557787999045,721.1557892999845,721.1724382999819,721.1724382999819,723.1085079999175,"['2', '3', '3']","[0.9987044000299647, 1.439207100076601]","[0.15380770002957433, 0.1762328000040725]",2,3,3,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
86,block3_trial6_attendright_leadtarget.wav,0,85,85,85,723.1235450999811,,,,,,,,,723.12361219991,723.140321200015,2.016238500014879,728.9953212999972,728.9953317999607,729.0117073999718,729.0117073999718,730.4479576000012,"['2', '2', '1']","[0.6073583000106737, 1.0071430000243708]","[0.12000430002808571, 0.12881479994393885]",2,2,1,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
87,block3_trial7_attendleft_leadmasker.wav,0,86,86,86,730.4633725999156,,,,,,,,,730.4634470000165,730.4798015999841,2.016190700000152,736.3341805000091,736.3341905999696,736.3508781999117,736.3508781999117,737.8366381999804,"['3', '3', '2']","[0.6601456999778748, 0.996819099993445]","[0.13707320007961243, 0.1763312000548467]",3,3,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
88,block3_trial8_attendright_leadmasker.wav,0,87,87,87,737.8523445000174,,,,,,,,,737.8524184999987,737.8687039999058,2.0166194000048563,743.724537299946,743.724547999911,743.7410194999538,743.7410194999538,745.8262739999918,"['2', '1', '1']","[1.262403400032781, 1.6778709000209346]","[0.11323649995028973, 0.16116469993721694]",2,1,1,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
89,block3_trial9_attendright_leadtarget.wav,0,88,88,88,745.8424586999463,,,,,,,,,745.8425316999201,745.8585730999475,2.0167695999844,751.7137014999753,751.713711499935,751.7303054999793,751.7303054999793,754.5337303999113,"['1', '2', '1']","[0.9856919999001548, 2.224973899894394]","[0.16697840008419007, 0.09612440003547817]",1,2,1,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
90,block3_trial10_attendleft_leadtarget.wav,0,89,89,89,754.5488209999166,,,,,,,,,754.5488736999687,754.5654019999783,2.0165364999556914,760.3871121999109,760.3871225999901,760.4034015999641,760.4034015999641,762.6237620000029,"['1', '3', '2']","[0.680413999943994, 1.8010619999840856]","[0.13598859997000545, 0.16664990002755076]",1,3,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
91,block3_trial11_attendright_leadtarget.wav,0,90,90,90,762.6389352999395,,,,,,,,,762.6390105999308,762.6553518999135,2.01637780002784,768.4772269999376,768.4772375000175,768.4938119999133,768.4938119999133,769.9630431999685,"['2', '3', '1']","[0.5812152000144124, 1.0450988999800757]","[0.11311389994807541, 0.15249520004726946]",2,3,1,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
92,block3_trial12_attendleft_leadmasker.wav,0,91,91,91,769.9781970999902,,,,,,,,,769.9782529999502,769.9947755999165,2.0160345000913367,775.8165594999446,775.8165697999066,775.832977199927,775.832977199927,777.3182747999672,"['2', '2', '3']","[0.4427030000369996, 0.7868366999318823]","[0.1041660999180749, 0.11139490001369268]",2,2,3,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
93,block3_trial13_attendleft_leadtarget.wav,0,92,92,92,777.3338969999459,,,,,,,,,777.3339695999166,777.3505104999058,2.0169950000708923,783.1887302999385,783.1887414999073,783.2051513999468,783.2051513999468,784.691077800002,"['1', '1', '2']","[0.7101438998943195, 1.0953051999676973]","[0.14492029999382794, 0.1425069000106305]",1,1,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
94,block3_trial14_attendleft_leadtarget.wav,0,93,93,93,784.7062314999057,,,,,,,,,784.7062853999669,784.7229948999593,2.016612399951555,790.5783636999549,790.5783741999185,790.5950867999345,790.5950867999345,791.5462983999169,"['3', '3', '3']","[0.27275259990710765, 0.6165145999984816]","[0.1037341000046581, 0.10465209989342839]",3,3,3,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
95,block3_trial15_attendleft_leadtarget.wav,0,94,94,94,791.5621075999225,,,,,,,,,791.5621840999229,791.5786196999252,2.0167640999425203,797.4000851999735,797.4000960999401,797.4164737999672,797.4164737999672,798.4360822999151,"['3', '3', '1']","[0.2429534998955205, 0.6345943999476731]","[0.12846800009720027, 0.1280605000210926]",3,3,1,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
96,block3_trial16_attendright_leadtarget.wav,0,95,95,95,798.4508170000045,,,,,,,,,798.4508859999478,798.4674079999095,2.0157962000230327,804.3225753000006,804.3225852999603,804.3391339000082,804.3391339000082,805.6576945999404,"['1', '1', '1']","[0.6560913999564946, 0.9841991000575945]","[0.13584570004604757, 0.12002009991556406]",1,1,1,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
97,block3_trial17_attendleft_leadtarget.wav,0,96,96,96,805.673169799964,,,,,,,,,805.67322649993,805.6898015999468,2.01687289995607,811.5283249999629,811.5283351999242,811.5446560999844,811.5446560999844,813.8977651000023,"['2', '2', '2']","[1.1867559000384063, 2.0103372000157833]","[0.11155259993392974, 0.1374165000161156]",2,2,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
98,block3_trial18_attendleft_leadmasker.wav,0,97,97,97,813.9130173999583,,,,,,,,,813.9130682999967,813.9303624000167,2.016553199966438,819.7845387000125,819.7845486999722,819.8014096999541,819.8014096999541,821.2200377999106,"['2', '1', '2']","[0.6024277000688016, 1.0420689000748098]","[0.1351538000162691, 0.13576219999231398]",2,1,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
99,block3_trial19_attendright_leadmasker.wav,0,98,98,98,821.2355999000138,,,,,,,,,821.2356545999646,821.2523380999919,2.017176700057462,827.0742774999235,827.074288200005,827.0903742999071,827.0903742999071,829.2938648000127,"['1', '3', '3']","[0.7051795000443235, 1.5373704000376165]","[0.16028009995352477, 0.16072339995298535]",1,3,3,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
100,block3_trial20_attendright_leadmasker.wav,0,99,99,99,829.308804399916,,,,,,,,,829.3088701999513,829.3253127000062,2.0162872000364587,835.1644313000143,835.1644560999703,835.1812540999381,835.1812540999381,837.04980909999,"['2', '3', '1']","[0.5176734999986365, 1.318010100047104]","[0.15262030006852, 0.16134809993673116]",2,3,1,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
101,block3_trial21_attendright_leadtarget.wav,0,100,100,100,837.0650487999665,,,,,,,,,837.0651219999418,837.0818304999266,2.0165374000789598,842.9202392000007,842.9202498999657,842.9368991999654,842.9368991999654,844.1387977999402,"['2', '2', '1']","[0.40314299997407943, 0.7621664999751374]","[0.10368910001125187, 0.1371246000053361]",2,2,1,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
102,block3_trial22_attendright_leadmasker.wav,0,101,101,101,844.1544254999608,,,,,,,,,844.1545007999521,844.1710959000047,2.0164544999133795,850.0266311999876,850.0266411999473,850.0426835999824,850.0426835999824,852.1125440999167,"['3', '1', '2']","[1.0485789000522345, 1.6409110999666154]","[0.1607555999653414, 0.16842280002310872]",3,1,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
103,block3_trial23_attendright_leadtarget.wav,0,102,102,102,852.1277847000165,,,,,,,,,852.1278551999712,852.1438742999453,2.0159516000421718,857.9665237999288,857.9665370999137,857.982525200001,857.982525200001,859.284778399975,"['3', '1', '1']","[0.42070949997287244, 0.8686192999593914]","[0.16842070000711828, 0.13659210002515465]",3,1,1,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
104,block3_trial24_attendleft_leadmasker.wav,0,103,103,103,859.299632399925,,,,,,,,,859.2996981999604,859.3162641999079,2.0162330000894144,865.1547976000002,865.1548085999675,865.1710802000016,865.1710802000016,866.7733981999336,"['1', '3', '1']","[0.7765664999606088, 1.2079186999471858]","[0.1601858000503853, 0.17652910004835576]",1,3,1,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
105,block3_trial25_attendright_leadmasker.wav,0,104,104,104,866.789655999979,,,,,,,,,866.7897337999893,866.805534999934,2.0166735999519005,872.6436774999602,872.6436876999214,872.6602108000079,872.6602108000079,873.7959776999196,"['1', '1', '1']","[0.38362119998782873, 0.7507321999873966]","[0.12873900006525218, 0.12967170006595552]",1,1,1,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
106,block3_trial26_attendright_leadtarget.wav,0,105,105,105,873.8111801999621,,,,,,,,,873.8112337999046,873.8277386999689,2.0169494000729173,879.6501122999471,879.6501225999091,879.6662521999096,879.6662521999096,880.8350368000101,"['1', '1', '1']","[0.3779745000647381, 0.7767625000560656]","[0.09475219994783401, 0.12083639996126294]",1,1,1,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
107,block3_trial27_attendleft_leadtarget.wav,0,106,106,106,880.8508680999512,,,,,,,,,880.8509407999227,880.8668689000187,2.0165743000106886,886.7055396999931,886.7055506999604,886.7220709999092,886.7220709999092,887.7905880999751,"['1', '2', '2']","[0.3213296999456361, 0.6900313999503851]","[0.15224389999639243, 0.12041149998549372]",1,2,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
108,block3_trial28_attendleft_leadmasker.wav,0,107,107,107,887.805903899949,,,,,,,,,887.8059744999046,887.8223997999448,2.0163844999624416,893.6778845000081,893.6778955999762,893.6943314999808,893.6943314999808,896.1804566999199,"['3', '3', '1']","[1.2134538000682369, 1.949876300059259]","[0.20004080003127456, 0.18333979998715222]",3,3,1,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
109,block3_trial29_attendleft_leadtarget.wav,0,108,108,108,896.1963271999266,,,,,,,,,896.19639930001,896.2128743999638,2.0170849000569433,902.0343039999716,902.0343150999397,902.0511961999582,902.0511961999582,903.803050699993,"['2', '3', '3']","[0.505153700010851, 1.0717887000646442]","[0.11870019999332726, 0.17668579996097833]",2,3,3,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
110,block3_trial30_attendright_leadtarget.wav,0,109,109,109,903.819138999912,,,,,,,,,903.8192152999109,903.8354390999302,2.0168417000677437,909.690803800011,909.6908152999822,909.7067209999077,909.7067209999077,911.5434433999471,"['2', '2', '3']","[0.7042150000343099, 1.3926799000473693]","[0.14492130000144243, 0.12033399997744709]",2,2,3,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
111,block3_trial31_attendleft_leadmasker.wav,0,110,110,110,911.5581479999237,,,,,,,,,911.5582074999111,911.5747382999398,2.016161200008355,917.3964190999977,917.3964293999597,917.4129430999747,917.4129430999747,919.4326167999534,"['2', '2', '3']","[0.6949895999860018, 1.510570100042969]","[0.1357443000888452, 0.1041937000118196]",2,2,3,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
112,block3_trial32_attendleft_leadtarget.wav,0,111,111,111,919.4482647000114,,,,,,,,,919.4483286999166,919.4644870999036,2.016653100028634,925.3032707999228,925.3032815000042,925.3198569999076,925.3198569999076,926.7719774999423,"['2', '1', '2']","[0.48319549998268485, 0.9710778999142349]","[0.14416190003976226, 0.16881770000327379]",2,1,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
113,block3_trial33_attendleft_leadtarget.wav,0,112,112,112,926.7879649999086,,,,,,,,,926.7880420999136,926.8038194999099,2.016775699914433,932.6419374999823,932.6419479999458,932.6584902999457,932.6584902999457,933.6448535999516,"['3', '3', '1']","[0.14479420008137822, 0.545613200054504]","[0.13586909999139607, 0.1671844000229612]",3,3,1,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
114,block3_trial34_attendright_leadtarget.wav,0,113,113,113,933.6594537999481,,,,,,,,,933.6596483999165,933.6765045999782,2.0154632999328896,939.5143684999784,939.5143787999405,939.5315586999059,939.5315586999059,940.9662084999727,"['3', '1', '3']","[0.4798911999678239, 1.0157842999324203]","[0.16838100005406886, 0.17556330002844334]",3,1,3,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
115,block3_trial35_attendleft_leadmasker.wav,0,114,114,114,940.9818725999212,,,,,,,,,940.9819432999939,940.9985461999895,2.017075899988413,946.8539837999269,946.8539945000084,946.8703602999449,946.8703602999449,949.0896547000157,"['2', '1', '1']","[1.1978788999840617, 1.7249467999208719]","[0.1591133999172598, 0.15323400008492172]",2,1,1,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
116,block3_trial36_attendleft_leadmasker.wav,0,115,115,115,949.1049251999939,,,,,,,,,949.1049867999973,949.1216275999323,2.0169356000842527,954.9770247999113,954.9770350999897,954.9935090999352,954.9935090999352,956.278998499969,"['3', '3', '3']","[0.5614620000123978, 0.9380277999443933]","[0.13645250000990927, 0.1361938000191003]",3,3,3,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
117,block3_trial37_attendright_leadtarget.wav,0,116,116,116,956.2940559999552,,,,,,,,,956.2941206999822,956.3108118999517,2.0162013999652117,962.1659899000078,962.1660001999699,962.1822486999445,962.1822486999445,963.5179841999197,"['2', '2', '2']","[0.7742266000714153, 1.0767548000440001]","[0.11855959997046739, 0.1122054000152275]",2,2,2,718,001,2024-10-16_17h42.38.335,Trial_mult,2023.2.1,60.36748100502717,2024-10-16 17h42.50.146237 -0400,
