Index,audio,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,Instructions.started,resp_start.started,Instruction.stopped,resp_start.keys,trial.started,cross.started,audio.started,trial.stopped,Responses.started,respp.started,key_resp.started,Responses.stopped,key_resp.keys,key_resp.rt,key_resp.duration,response1,response2,response3,participant,session,date,expName,psychopyVersion,frameRate,expStart,
134,block4_trial14_attendleft_leadmasker.wav,0,133,133,133,1330.6570316001307,,,,,,,1330.6571087001357,1330.6737802000716,2.017653699964285,1336.494722200092,1336.494732500054,1336.5108767000493,1336.5108767000493,1338.1474781001452,"['1', '3', '1']","[1.2849656001199037, 1.4934306000359356]","[0.16136839985847473, 0.11247749999165535]",1,3,1,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
135,block4_trial15_attendleft_leadtarget.wav,0,134,134,134,1340.1645235000178,,,,,,,1340.1646013001446,1340.1811286001466,2.0157308001071215,1346.0191373000853,1346.0191476000473,1346.0355826001614,1346.0355826001614,1346.7036677000578,"['1', '2', '1']","[0.3705004998482764, 0.5604594999458641]","[0.12728350004181266, 0.1051974999718368]",1,2,1,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
136,block4_trial16_attendright_leadtarget.wav,0,135,135,135,1348.721466399962,,,,,,,1348.7215369001497,1348.73779439996,2.0181857999414206,1354.5592660000548,1354.5592762001324,1354.575741500128,1354.575741500128,1355.5774972999934,"['3', '3', '1']","[0.6045061000622809, 0.7809283998794854]","[0.09590610000304878, 0.1359421000815928]",3,3,1,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
137,block4_trial17_attendleft_leadmasker.wav,0,136,136,136,1357.5952708001714,,,,,,,1357.5953468000516,1357.611868900014,2.017439299961552,1363.4334289999679,1363.433439400047,1363.4499834000599,1363.4499834000599,1364.9021422001533,"['2', '1', '3']","[0.9706097999587655, 1.2436924998182803]","[0.16007039998658001, 0.12728380016051233]",2,1,3,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
138,block4_trial18_attendright_leadmasker.wav,0,137,137,137,1366.919014800107,,,,,,,1366.9190867000725,1366.936149700079,2.017238700063899,1372.7738724001683,1372.7738831001334,1372.790025500115,1372.790025500115,1374.309689000016,"['3', '3', '2']","[1.0303658999036998, 1.230364799965173]","[0.12067480012774467, 0.11996580008417368]",3,3,2,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
139,block4_trial19_attendright_leadtarget.wav,0,138,138,138,1376.326940700179,,,,,,,1376.3270076001063,1376.3441215001512,2.0170423998497427,1382.1984516000375,1382.1984614999965,1382.2148963999934,1382.2148963999934,1382.932932100026,"['3', '3', '3']","[0.38200500002130866, 0.5505743999965489]","[0.1036141999065876, 0.0951523999683559]",3,3,3,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
140,block4_trial20_attendleft_leadtarget.wav,0,139,139,139,1384.9507912001573,,,,,,,1384.9508669001516,1384.9669335000217,2.0173458999488503,1390.7884879000485,1390.7884977001231,1390.8047849000432,1390.8047849000432,1392.6406849999912,"['2', '3', '2']","[1.0165142000187188, 1.6568647001404315]","[0.07224590005353093, 0.12701669987291098]",2,3,2,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
141,block4_trial21_attendleft_leadtarget.wav,0,140,140,140,1394.6582403001375,,,,,,,1394.6583157000132,1394.6747833001427,2.017107699997723,1400.4964668999892,1400.4964769999497,1400.5129393001553,1400.5129393001553,1402.2815553001128,"['2', '3', '2']","[1.4517926000989974, 1.5968212001025677]","[0.12876840005628765, 0.1345348998438567]",2,3,2,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
142,block4_trial22_attendright_leadtarget.wav,0,141,141,141,1404.2989411000162,,,,,,,1404.2990099000745,1404.3157033000607,2.0185959998052567,1410.1538416000549,1410.1538521000184,1410.1703793001361,1410.1703793001361,1412.7235678001307,"['1', '2', '3']","[1.8429979998618364, 2.250342099927366]","[0.16746280016377568, 0.10349539993330836]",1,2,3,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
143,block4_trial23_attendleft_leadmasker.wav,0,142,142,142,1414.741463799961,,,,,,,1414.7415400999598,1414.7576925000176,2.0170646000187844,1420.59542779997,1420.595438200049,1420.6119039000478,1420.6119039000478,1422.7650115999859,"['3', '2', '1']","[1.7364254998974502, 1.9365944999735802]","[0.1444646001327783, 0.13591439998708665]",3,2,1,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
