3.4592 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
360.0786 	EXP 	New trial (rep=0, index=39): OrderedDict([('Index', 40), ('audio', 'block1_trial40_attendleft_leadmasker.wav')])
360.0947 	EXP 	respp: autoDraw = False
360.1107 	EXP 	cross: autoDraw = True
365.9819 	EXP 	cross: autoDraw = False
365.9819 	EXP 	respp: autoDraw = True
368.9031 	EXP 	New trial (rep=0, index=40): OrderedDict([('Index', 41), ('audio', 'block2_trial1_attendleft_leadmasker.wav')])
368.9185 	EXP 	respp: autoDraw = False
368.9185 	EXP 	breakk: autoDraw = True
394.9048 	EXP 	breakk: autoDraw = False
394.9218 	EXP 	cross: autoDraw = True
400.7597 	EXP 	cross: autoDraw = False
400.7597 	EXP 	respp: autoDraw = True
403.4465 	EXP 	New trial (rep=0, index=41): OrderedDict([('Index', 42), ('audio', 'block2_trial2_attendleft_leadtarget.wav')])
403.4626 	EXP 	respp: autoDraw = False
403.4789 	EXP 	cross: autoDraw = True
409.3170 	EXP 	cross: autoDraw = False
409.3170 	EXP 	respp: autoDraw = True
412.4030 	EXP 	New trial (rep=0, index=42): OrderedDict([('Index', 43), ('audio', 'block2_trial3_attendright_leadtarget.wav')])
412.4199 	EXP 	respp: autoDraw = False
412.4361 	EXP 	cross: autoDraw = True
418.2742 	EXP 	cross: autoDraw = False
418.2742 	EXP 	respp: autoDraw = True
421.3112 	EXP 	New trial (rep=0, index=43): OrderedDict([('Index', 44), ('audio', 'block2_trial4_attendright_leadtarget.wav')])
421.3264 	EXP 	respp: autoDraw = False
421.3432 	EXP 	cross: autoDraw = True
427.1980 	EXP 	cross: autoDraw = False
427.1980 	EXP 	respp: autoDraw = True
430.2021 	EXP 	New trial (rep=0, index=44): OrderedDict([('Index', 45), ('audio', 'block2_trial5_attendright_leadtarget.wav')])
430.2174 	EXP 	respp: autoDraw = False
430.2341 	EXP 	cross: autoDraw = True
436.1057 	EXP 	cross: autoDraw = False
436.1057 	EXP 	respp: autoDraw = True
439.7090 	EXP 	New trial (rep=0, index=45): OrderedDict([('Index', 46), ('audio', 'block2_trial6_attendright_leadmasker.wav')])
439.7247 	EXP 	respp: autoDraw = False
439.7417 	EXP 	cross: autoDraw = True
445.5796 	EXP 	cross: autoDraw = False
445.5796 	EXP 	respp: autoDraw = True
449.4681 	EXP 	New trial (rep=0, index=46): OrderedDict([('Index', 47), ('audio', 'block2_trial7_attendright_leadtarget.wav')])
449.4827 	EXP 	respp: autoDraw = False
449.4993 	EXP 	cross: autoDraw = True
455.3374 	EXP 	cross: autoDraw = False
455.3374 	EXP 	respp: autoDraw = True
458.1743 	EXP 	New trial (rep=0, index=47): OrderedDict([('Index', 48), ('audio', 'block2_trial8_attendright_leadmasker.wav')])
458.1902 	EXP 	respp: autoDraw = False
458.2067 	EXP 	cross: autoDraw = True
464.0608 	EXP 	cross: autoDraw = False
464.0608 	EXP 	respp: autoDraw = True
466.8818 	EXP 	New trial (rep=0, index=48): OrderedDict([('Index', 49), ('audio', 'block2_trial9_attendright_leadtarget.wav')])
466.8968 	EXP 	respp: autoDraw = False
466.9131 	EXP 	cross: autoDraw = True
472.7516 	EXP 	cross: autoDraw = False
472.7516 	EXP 	respp: autoDraw = True
475.6708 	EXP 	New trial (rep=0, index=49): OrderedDict([('Index', 50), ('audio', 'block2_trial10_attendleft_leadmasker.wav')])
475.6873 	EXP 	respp: autoDraw = False
475.7035 	EXP 	cross: autoDraw = True
481.5755 	EXP 	cross: autoDraw = False
481.5755 	EXP 	respp: autoDraw = True
485.0448 	EXP 	New trial (rep=0, index=50): OrderedDict([('Index', 51), ('audio', 'block2_trial11_attendleft_leadmasker.wav')])
485.0612 	EXP 	respp: autoDraw = False
485.0778 	EXP 	cross: autoDraw = True
490.9486 	EXP 	cross: autoDraw = False
490.9486 	EXP 	respp: autoDraw = True
493.7523 	EXP 	New trial (rep=0, index=51): OrderedDict([('Index', 52), ('audio', 'block2_trial12_attendleft_leadmasker.wav')])
493.7680 	EXP 	respp: autoDraw = False
493.7846 	EXP 	cross: autoDraw = True
499.6397 	EXP 	cross: autoDraw = False
499.6397 	EXP 	respp: autoDraw = True
502.8269 	EXP 	New trial (rep=0, index=52): OrderedDict([('Index', 53), ('audio', 'block2_trial13_attendright_leadmasker.wav')])
502.8425 	EXP 	respp: autoDraw = False
502.8590 	EXP 	cross: autoDraw = True
508.6965 	EXP 	cross: autoDraw = False
508.6965 	EXP 	respp: autoDraw = True
511.6509 	EXP 	New trial (rep=0, index=53): OrderedDict([('Index', 54), ('audio', 'block2_trial14_attendright_leadmasker.wav')])
511.6662 	EXP 	respp: autoDraw = False
511.6829 	EXP 	cross: autoDraw = True
517.5534 	EXP 	cross: autoDraw = False
517.5534 	EXP 	respp: autoDraw = True
520.4245 	EXP 	New trial (rep=0, index=54): OrderedDict([('Index', 55), ('audio', 'block2_trial15_attendleft_leadmasker.wav')])
520.4395 	EXP 	respp: autoDraw = False
520.4561 	EXP 	cross: autoDraw = True
526.2941 	EXP 	cross: autoDraw = False
526.2941 	EXP 	respp: autoDraw = True
529.5642 	EXP 	New trial (rep=0, index=55): OrderedDict([('Index', 56), ('audio', 'block2_trial16_attendleft_leadtarget.wav')])
529.5807 	EXP 	respp: autoDraw = False
529.5966 	EXP 	cross: autoDraw = True
535.4344 	EXP 	cross: autoDraw = False
535.4344 	EXP 	respp: autoDraw = True
538.8222 	EXP 	New trial (rep=0, index=56): OrderedDict([('Index', 57), ('audio', 'block2_trial17_attendleft_leadmasker.wav')])
538.8382 	EXP 	respp: autoDraw = False
538.8542 	EXP 	cross: autoDraw = True
544.7255 	EXP 	cross: autoDraw = False
544.7255 	EXP 	respp: autoDraw = True
547.5953 	EXP 	New trial (rep=0, index=57): OrderedDict([('Index', 58), ('audio', 'block2_trial18_attendleft_leadtarget.wav')])
547.6118 	EXP 	respp: autoDraw = False
547.6281 	EXP 	cross: autoDraw = True
553.4991 	EXP 	cross: autoDraw = False
553.4991 	EXP 	respp: autoDraw = True
556.5020 	EXP 	New trial (rep=0, index=58): OrderedDict([('Index', 59), ('audio', 'block2_trial19_attendleft_leadmasker.wav')])
556.5188 	EXP 	respp: autoDraw = False
556.5354 	EXP 	cross: autoDraw = True
562.3727 	EXP 	cross: autoDraw = False
562.3727 	EXP 	respp: autoDraw = True
565.5271 	EXP 	New trial (rep=0, index=59): OrderedDict([('Index', 60), ('audio', 'block2_trial20_attendright_leadmasker.wav')])
565.5422 	EXP 	respp: autoDraw = False
565.5588 	EXP 	cross: autoDraw = True
571.4308 	EXP 	cross: autoDraw = False
571.4308 	EXP 	respp: autoDraw = True
574.7836 	EXP 	New trial (rep=0, index=60): OrderedDict([('Index', 61), ('audio', 'block2_trial21_attendright_leadtarget.wav')])
