Index,audio,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,Instructions.started,resp_start.started,Instruction.stopped,resp_start.keys,trial.started,cross.started,audio.started,trial.stopped,Responses.started,respp.started,key_resp.started,Responses.stopped,key_resp.keys,key_resp.rt,key_resp.duration,response1,response2,response3,participant,session,date,expName,psychopyVersion,frameRate,expStart,
60,block2_trial20_attendright_leadmasker.wav,0,59,59,59,562.1974764,,,,,,,562.1975503999998,562.2139607999999,2.0167079000000285,568.0357848,568.0357955999999,568.0520578,568.0520578,568.9370124999999,"['3', '3', '1']","[0.46671440000000075, 0.682996600000024]","[0.11997780000001512, 0.12747509999985596]",3,3,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
61,block2_trial21_attendright_leadtarget.wav,0,60,60,60,568.9528603,,,,,,,568.9529343,568.9696737,2.0169018999999935,574.8248496999998,574.8248600999999,574.8416572999998,574.8416572999998,577.5115456,"['1', '2', '3']","[0.5493549000000257, 0.7810097000001406]","[0.11135660000013559, 0.12902579999990849]",1,2,3,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
62,block2_trial22_attendleft_leadtarget.wav,0,61,61,61,577.5263782999999,,,,,,,577.5264506,577.5433883,2.0160889999999654,583.4154909999999,583.4155013999999,583.4317457999999,583.4317457999999,585.0004677999999,"['3', '2', '3']","[0.9187450999997964, 1.2481654999999137]","[0.10407120000013492, 0.15940060000002632]",3,2,3,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
63,block2_trial23_attendleft_leadtarget.wav,0,62,62,62,585.0158103,,,,,,,585.0158874,585.0321504,2.0169353999999657,590.8876724999999,590.887683,590.9047128999999,590.9047128999999,594.0410166,"['2', '2', '1']","[0.5179410000000644, 1.2708333000000493]","[0.11234609999996792, 0.10408559999996214]",2,2,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
64,block2_trial24_attendleft_leadtarget.wav,0,63,63,63,594.0563034,,,,,,,594.0563802,594.0727857999999,2.0163785999998254,599.8949108,599.8949213,599.9112887999999,599.9112887999999,601.0304061999999,"['2', '1', '2']","[0.5428810999999314, 0.8712121000000934]","[0.15221480000013798, 0.13658799999984694]",2,1,2,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
65,block2_trial25_attendright_leadmasker.wav,0,64,64,64,601.0454401999999,,,,,,,601.0455134,601.0619685999999,2.01610699999992,606.8999881999999,606.8999987999999,606.9166409999999,606.9166409999999,611.0365800999999,"['3', '3']","[0.9150474000000486, 1.2508264000000509]","[0.14501719999998386, 0.14314629999989847]",3,3,NA,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
66,block2_trial26_attendright_leadmasker.wav,0,65,65,65,611.0535649,,,,,,,611.0536418999999,611.0700266999999,2.023945299999923,616.8923013,616.8923122999998,616.9086102999999,616.9086102999999,618.9441940999999,"['3', '1', '2']","[1.1065060999999332, 1.697733900000003]","[0.1291358000000855, 0.1208592000000408]",3,1,2,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
67,block2_trial27_attendright_leadtarget.wav,0,66,66,66,618.9593692,,,,,,,618.9594364999999,618.9759711,2.016409099999919,624.8310556,624.8310665999999,624.8478114999999,624.8478114999999,625.7001638,"['2', '2', '3']","[0.39209200000004785, 0.5994828000000325]","[0.08659420000003593, 0.12830050000002302]",2,2,3,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
68,block2_trial28_attendleft_leadmasker.wav,0,67,67,67,625.7147517,,,,,,,625.7148197,625.7317534,2.0162548999999217,631.5705778999999,631.5705884999999,631.5870314,631.5870314,635.0567299999999,"['2', '1', '1']","[1.061000599999943, 2.9873293999999078]","[0.11841770000000906, 0.11210690000007162]",2,1,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
69,block2_trial29_attendright_leadtarget.wav,0,68,68,68,635.0726202,,,,,,,635.0726937999999,635.08957,2.0170768000000407,640.9440940999999,640.9441051999999,640.9604871,640.9604871,643.3810112,"['2', '2', '2']","[1.3744633999999678, 1.685953900000186]","[0.12876490000007834, 0.11978889999977582]",2,2,2,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
70,block2_trial30_attendleft_leadtarget.wav,0,69,69,69,643.3961186999999,,,,,,,643.3961948999998,643.4128941999999,2.0162324999998873,649.267954,649.2679645,649.2851620999999,649.2851620999999,650.6701216,"['2', '3', '1']","[0.8412094000000252, 1.1853350999999748]","[0.1139224999999442, 0.10409019999997327]",2,3,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
71,block2_trial31_attendright_leadmasker.wav,0,70,70,70,650.6848248,,,,,,,650.6848968999999,650.7017761999999,2.016032300000006,656.5571228999999,656.5571375999999,656.5737011,656.5737011,657.7925908999999,"['2', '1', '1']","[0.584925099999964, 0.9525863999999729]","[0.12894649999998364, 0.08819640000001527]",2,1,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
72,block2_trial32_attendleft_leadtarget.wav,0,71,71,71,657.8077181,,,,,,,657.807792,657.8242985999999,2.0160854000000654,663.6620654,663.6620753999999,663.6787816,663.6787816,665.0145838,"['3', '2', '2']","[0.768271200000072, 1.1039118999999573]","[0.12878139999997984, 0.1036724000000504]",3,2,2,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
73,block2_trial33_attendright_leadtarget.wav,0,72,72,72,665.0299306999999,,,,,,,665.0300020999999,665.0464386999998,2.0163720999998986,670.902082,670.9020921,670.9185484999999,670.9185484999999,672.9542894,"['3', '3', '1']","[0.8418130000000019, 1.3767722999998568]","[0.10264499999993859, 0.15896889999999075]",3,3,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
74,block2_trial34_attendright_leadtarget.wav,0,73,73,73,672.9699331999999,,,,,,,672.9700084,672.9862976000001,2.0164265000000796,678.8417435,678.8417539999999,678.8579775,678.8579775,680.0266304999999,"['1', '2', '3']","[0.7005002999999306, 0.861157300000059, 1.0367682999999488]","[0.13619040000003224, 0.2002405999999155, 0.12835689999997157]",1,2,3,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
75,block2_trial35_attendright_leadmasker.wav,0,74,74,74,680.0417245,,,,,,,680.0417902,680.0590885999999,2.016810200000009,685.8967392999999,685.8967489,685.9131792,685.9131792,686.7657071999998,"['3', '3', '1']","[0.47820119999983035, 0.6850306999999702]","[0.11928560000001198, 0.1294682999998713]",3,3,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
76,block2_trial36_attendleft_leadtarget.wav,0,75,75,75,686.7809048999999,,,,,,,686.7809776999999,686.7975932999999,2.0164033000000927,692.6360856999999,692.6360957999999,692.6525426,692.6525426,693.9211093999999,"['3', '2', '3']","[0.6592430000000604, 0.9776854000001549]","[0.15072009999994407, 0.16978640000002088]",3,2,3,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
77,block2_trial37_attendleft_leadmasker.wav,0,76,76,76,693.9364890999999,,,,,,,693.9365681999999,693.9530598999999,2.0166092000001754,699.7918607999999,699.791871,699.808259,699.808259,701.4939713,"['2', '3', '2']","[0.6939191000001301, 1.2231398000001263]","[0.11241279999990184, 0.12004189999993287]",2,3,2,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
78,block2_trial38_attendleft_leadtarget.wav,0,77,77,77,701.5089984999998,,,,,,,701.5090704,701.5261683999998,2.0165741999999227,707.3638487,707.3638585,707.3808751,707.3808751,710.1844734999999,"['2', '3', '1']","[0.6655980000000454, 2.122860499999888]","[0.12062569999989137, 0.15974950000008903]",2,3,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
79,block2_trial39_attendright_leadmasker.wav,0,78,78,78,710.1997998999999,,,,,,,710.1998766999999,710.2163663999999,2.0164554999998927,716.0379064999998,716.0379168999999,716.0544693999999,716.0544693999999,716.9563870999999,"['2', '2', '3']","[0.4398498999998992, 0.6730340999999953]","[0.12848910000002434, 0.1434102000000621]",2,2,3,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
80,block2_trial40_attendleft_leadmasker.wav,0,79,79,79,716.9715599,,,,,,,716.9716345,716.9882429999999,2.0164448999998967,722.8274146,722.8274247,722.8432136999999,722.8432136999999,724.8632337999999,"['2', '1', '1']","[1.3957342999999582, 1.9400860999999168]","[0.07200349999993705, 0.05714140000009138]",2,1,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
81,block3_trial1_attendright_leadmasker.wav,0,80,80,80,724.8780401,,,,,,,739.2562285999999,739.2733279999999,2.018706800000018,745.1119700999999,745.1119803,745.1285337999999,745.1285337999999,746.6637236,"['2', '3', '3']","[0.7820124000002124, 1.1266133999999965]","[0.11359879999986333, 0.1192246000000523]",2,3,3,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
82,block3_trial2_attendright_leadmasker.wav,0,81,81,81,746.6787604,,,,,,,746.6788346,746.6954797,2.016639499999883,752.5339834999999,752.5339943999999,752.5502445999999,752.5502445999999,753.6524722999999,"['3', '3', '3']","[0.6252013999999235, 0.8970870999999079]","[0.12666779999995015, 0.0872825000001285]",3,3,3,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
83,block3_trial3_attendright_leadmasker.wav,0,82,82,82,753.6680135,,,,,,,753.6680917,753.6846703,2.0165483999999196,759.5061453,759.5061551,759.5231636,759.5231636,762.9932330999999,"['3', '1', '3']","[0.38721480000003794, 2.428576699999894]","[0.1520648999999139, 0.14313450000008743]",3,1,3,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
84,block3_trial4_attendright_leadmasker.wav,0,83,83,83,763.008275,,,,,,,763.0083297,763.0256871999999,2.017078500000025,768.8973209,768.8973321,768.9140569999998,768.9140569999998,772.1671407,"['3', '1', '2']","[2.0049776000000747, 2.724968100000069]","[0.14463899999987007, 0.12802689999989525]",3,1,2,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
85,block3_trial5_attendright_leadmasker.wav,0,84,84,84,772.1827376999998,,,,,,,772.1828112,772.1995728,2.0165345000000343,778.0383066,778.0383169999999,778.0546135999999,778.0546135999999,779.6227573999998,"['2', '3', '3']","[0.5356549000000541, 1.3129507999999532]","[0.11349669999981415, 0.09630749999996624]",2,3,3,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
86,block3_trial6_attendright_leadtarget.wav,0,85,85,85,779.6385867999999,,,,,,,779.6386652,779.6549498,2.0174196000000393,785.5100182999998,785.5100288999998,785.5266441999999,785.5266441999999,787.2468547,"['2', '2', '1']","[0.7768785000000662, 1.2810091999999713]","[0.08765870000001996, 0.1435371000000032]",2,2,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
87,block3_trial7_attendleft_leadmasker.wav,0,86,86,86,787.2610599999999,,,,,,,787.2611183999999,787.2783863999999,2.016090899999881,793.1333401,793.1333503,793.1502133,793.1502133,794.3850166999999,"['3', '3', '2']","[0.6562506000000212, 0.9928257999999914]","[0.1282086999999592, 0.1590856000000258]",3,3,2,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
88,block3_trial8_attendright_leadmasker.wav,0,87,87,87,794.400827,,,,,,,794.4009007999999,794.4172411999999,2.0166947000000164,800.288784,800.2887946,800.3054699,800.3054699,802.625169,"['3', '1', '1']","[1.0695522000000892, 1.6371028000000933]","[0.17615239999986443, 0.14554249999991953]",3,1,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
89,block3_trial9_attendright_leadtarget.wav,0,88,88,88,802.6401831,,,,,,,802.640258,802.6573052,2.0161223000000064,808.4952018999999,808.4952126,808.5117515999999,808.5117515999999,810.5314322999999,"['1', '1', '2']","[0.5997842000001583, 1.5028076999999485]","[0.15227029999982733, 0.15189360000022134]",1,1,2,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
90,block3_trial10_attendleft_leadtarget.wav,0,89,89,89,810.5467385999999,,,,,,,810.5468127999999,810.5632371,2.0162683000000925,816.4019870999999,816.4019975,816.4183711,816.4183711,818.9048279,"['1', '3', '3']","[1.2772267000000284, 2.045455499999889]","[0.15147969999998168, 0.1511363000001893]",1,3,3,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
91,block3_trial11_attendright_leadtarget.wav,0,90,90,90,818.9200156,,,,,,,818.9200873999999,818.9370054,2.0162806999999248,824.8083332999998,824.8083441999999,824.8250265999999,824.8250265999999,826.6613515,"['2', '3', '1']","[0.5259863000001133, 1.206073300000071]","[0.12016099999982544, 0.16707949999999983]",2,3,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
92,block3_trial12_attendleft_leadmasker.wav,0,91,91,91,826.676623,,,,,,,826.6766967,826.6929982,2.0162606999999753,832.5648464,832.5648567,832.581329,832.581329,834.5838837999999,"['2', '2', '3']","[1.3379081999999016, 1.682386999999835]","[0.09629139999992731, 0.12636010000005626]",2,2,3,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
93,block3_trial13_attendleft_leadtarget.wav,0,92,92,92,834.5992017,,,,,,,834.5992729999999,834.6157075999998,2.01688409999997,840.4548558999999,840.4548667999999,840.4714461,840.4714461,843.9918571,"['1', '2', '2']","[0.8393676000000596, 2.8389477999999144]","[0.1673991999998634, 0.08914660000004915]",1,2,2,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
94,block3_trial14_attendleft_leadtarget.wav,0,93,93,93,844.0069178,,,,,,,844.006998,844.023568,2.0165826999998444,849.8788157,849.8788257999998,849.8955646999999,849.8955646999999,852.1478596999999,"['3', '1', '3']","[1.1352176000000327, 1.9907795999999962]","[0.19975530000010622, 0.16115100000001803]",3,1,3,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
95,block3_trial15_attendleft_leadtarget.wav,0,94,94,94,852.1632166999999,,,,,,,852.1632813999998,852.1801010999999,2.0166735000000244,858.0019008999999,858.0019108,858.0181329999999,858.0181329999999,860.8716780999999,"['3', '3', '1']","[0.7565137000001414, 1.3722964999999476]","[0.1204742999998416, 0.12833090000003722]",3,3,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
96,block3_trial16_attendright_leadtarget.wav,0,95,95,95,860.8873531999999,,,,,,,860.8874339999999,860.9038224,2.016623299999992,866.7416265,866.7416371,866.7588084,866.7588084,869.2615425,"['1', '1', '1']","[1.695483200000126, 2.087687900000219]","[0.12970879999988938, 0.10460289999991801]",1,1,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
97,block3_trial17_attendleft_leadtarget.wav,0,96,96,96,869.2774882,,,,,,,869.2775627,869.2936484999999,2.0169439999999668,875.1490324999999,875.1490428999999,875.1650103999999,875.1650103999999,879.2683891999999,"['3', '2']","[2.3856414000001678, 2.7057746000000407]","[0.16804769999998825, 0.14477529999999206]",3,2,NA,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
98,block3_trial18_attendleft_leadmasker.wav,0,97,97,97,879.285616,,,,,,,879.2856908999998,879.3016667999999,2.0241218999999546,885.1741126000001,885.1741234,885.1908004000001,885.1908004000001,887.3598596999999,"['2', '1', '2']","[1.0571990000000824, 1.7603113000000121]","[0.14232459999993807, 0.1589267000001655]",2,1,2,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
99,block3_trial19_attendright_leadmasker.wav,0,98,98,98,887.3748382999999,,,,,,,887.3749099999999,887.3917336999999,2.01617310000006,893.2467379999999,893.2467504,893.2629645999999,893.2629645999999,896.3340617999999,"['1', '2', '3']","[1.432256499999994, 2.5435198999998647]","[0.15978419999987636, 0.12996480000015254]",1,2,3,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
100,block3_trial20_attendright_leadmasker.wav,0,99,99,99,896.3489136,,,,,,,896.3489804,896.3658139999999,2.015839799999867,902.2209586,902.2209684000001,902.2375458999999,902.2375458999999,905.3075565,"['3', '3', '1']","[1.785693899999842, 2.7206002999998873]","[0.1273782000000665, 0.16098970000007284]",3,3,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
101,block3_trial21_attendright_leadtarget.wav,0,100,100,100,905.3229977,,,,,,,905.3230719,905.3397808999999,2.0168017000000873,911.1784729,911.1784833,911.1948392,911.1948392,913.5976465999998,"['2', '2', '1']","[1.1001072000001386, 1.7092423000001418]","[0.12814720000005764, 0.07891339999991942]",2,2,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
102,block3_trial22_attendright_leadmasker.wav,0,101,101,101,913.6129800999998,,,,,,,913.6130537,913.6296071999999,2.0161659000000327,919.4843047,919.4843156000001,919.5006789,919.5006789,923.6040537999999,['2'],[2.482779900000196],[0.11285049999992225],2,NA,NA,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
103,block3_trial23_attendright_leadtarget.wav,0,102,102,102,923.6210465,,,,,,,923.6211196,923.6377380999999,2.023587599999928,929.4762001,929.4762102999999,929.4929851,929.4929851,932.4797445,"['3', '1', '1']","[0.8495961000000989, 1.5377224999999726]","[0.12827689999994618, 0.13580530000012914]",3,1,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
104,block3_trial24_attendleft_leadmasker.wav,0,103,103,103,932.4950135999999,,,,,,,932.4950860999999,932.5110257,2.0160966000000826,938.3499866999999,938.3499972999999,938.3667253999998,938.3667253999998,939.4017169,"['1', '3', '1']","[0.551809300000059, 0.791877999999997]","[0.12917489999995269, 0.14399790000015855]",1,3,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
105,block3_trial25_attendright_leadmasker.wav,0,104,104,104,939.4172287,,,,,,,939.417305,939.433725,2.016624600000114,945.2719905999999,945.2720006999999,945.2884223,945.2884223,946.7577422999999,"['1', '1', '1']","[0.8299025999999685, 1.1177445000000716]","[0.1207053000000542, 0.17672219999985828]",1,1,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
106,block3_trial26_attendright_leadtarget.wav,0,105,105,105,946.7729813,,,,,,,946.7731470999998,946.7891068,2.0161434999999983,952.6448434,952.6448537999999,952.6614363999998,952.6614363999998,955.8982451,"['1', '2', '1']","[1.4023918999998841, 2.9849374000000353]","[0.1437104999999974, 0.11202800000000934]",1,2,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
107,block3_trial27_attendleft_leadtarget.wav,0,106,106,106,955.9132610999999,,,,,,,955.9133361999999,955.9297633,2.016118000000006,961.8018297,961.8018398,961.8179282,961.8179282,963.4878628999999,"['1', '2', '2']","[0.9499934000000394, 1.3411169000000882]","[0.1277288999999655, 0.0881937999999991]",1,2,2,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
108,block3_trial28_attendleft_leadmasker.wav,0,107,107,107,963.5031892999999,,,,,,,963.5032623999999,963.519578,2.016407900000104,969.3579263999999,969.3579372,969.3740498999999,969.3740498999999,972.0609082,"['1', '3', '1']","[1.5606407000000218, 2.041458299999931]","[0.1208560000000034, 0.1513810999999805]",1,3,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
109,block3_trial29_attendleft_leadtarget.wav,0,108,108,108,972.0758347,,,,,,,972.0758858999999,972.0931018999999,2.016702099999975,977.964842,977.9648527999999,977.9813009999999,977.9813009999999,979.9171123999998,"['2', '3', '1']","[0.8897202000000561, 1.5697795000000951]","[0.13588860000004388, 0.12830409999992298]",2,3,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
110,block3_trial30_attendright_leadtarget.wav,0,109,109,109,979.9330108999999,,,,,,,979.9330785999999,979.9493311999998,2.0164457000000766,985.8048579,985.8048683999999,985.8209722999999,985.8209722999999,987.5402644,"['2', '3', '1']","[0.7619614999998703, 1.3064127999998618]","[0.1526741000000129, 0.1836746999999832]",2,3,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
111,block3_trial31_attendleft_leadmasker.wav,0,110,110,110,987.5556659999999,,,,,,,987.5557381999998,987.571914,2.0166831000001366,993.4272465,993.4272565999999,993.443508,993.443508,996.1642103,"['3', '2', '3']","[1.0436295999998038, 1.6108308999998826]","[0.1348881999999776, 0.12122539999995752]",3,2,3,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
112,block3_trial32_attendleft_leadtarget.wav,0,111,111,111,996.1788487,,,,,,,996.1789175,996.1957331999998,2.015778100000034,1002.0670999999999,1002.0671097000001,1002.0835132999999,1002.0835132999999,1004.5873931,"['2', '1', '2']","[0.9793125000001055, 2.051567299999988]","[0.13682799999992312, 0.11907680000012988]",2,1,2,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
113,block3_trial33_attendleft_leadtarget.wav,0,112,112,112,1004.6028055999999,,,,,,,1004.6029179999999,1004.6191233999999,2.016222799999923,1010.4572265,1010.4572367,1010.4742307999999,1010.4742307999999,1011.6099241999999,"['3', '3', '1']","[0.62003279999999, 0.8519689999998263]","[0.11191789999998036, 0.12048640000011801]",3,3,1,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
114,block3_trial34_attendright_leadtarget.wav,0,113,113,113,1011.6247204,,,,,,,1011.6248786999998,1011.6414378999999,2.0162467999998626,1017.4804553,1017.4804651000001,1017.4966951999999,1017.4966951999999,1019.1990356999999,"['3', '1', '3']","[0.9433348000000024, 1.4072210999997878]","[0.1261493999998038, 0.13468470000020716]",3,1,3,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
115,block3_trial35_attendleft_leadmasker.wav,0,114,114,114,1019.213887,,,,,,,1019.2139584,1019.2311533999999,2.0165841999998975,1025.0859710999998,1025.0859814,1025.1021683,1025.1021683,1026.8047504,"['2', '1', '3']","[1.0642123000002357, 1.3845202000002246]","[0.12852059999977428, 0.1282538000000386]",2,1,3,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
116,block3_trial36_attendleft_leadmasker.wav,0,115,115,115,1026.8200775,,,,,,,1026.8201447000001,1026.836734,2.0168175999999676,1032.6588548999998,1032.6588652,1032.6749819000001,1032.6749819000001,1034.1779198999998,"['3', '3', '3']","[1.0199319999996987, 1.2750433999999586]","[0.11130720000028305, 0.1283991000000242]",3,3,3,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
117,block3_trial37_attendright_leadtarget.wav,0,116,116,116,1034.1930490999998,,,,,,,1034.193127,1034.2095054000001,2.0165042999999514,1040.0488326,1040.0488428999997,1040.0644810999997,1040.0644810999997,1042.3669786,"['2', '2', '2']","[0.894677899999806, 1.4536699999998746]","[0.10420639999983905, 0.10421240000005128]",2,2,2,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
118,block3_trial38_attendleft_leadtarget.wav,0,117,117,117,1042.3824955999999,,,,,,,1042.3825649,1042.3997356,2.0167553000001135,1048.2711678,1048.2711773,1048.2882421999998,1048.2882421999998,1050.9580709000002,"['1', '3', '2']","[1.3818959000000177, 2.3192910000002485]","[0.16051170000037018, 0.1120213999997759]",1,3,2,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
119,block3_trial39_attendleft_leadmasker.wav,0,118,118,118,1050.9730654,,,,,,,1050.97314,1050.9899701999998,2.016010000000051,1056.8617091,1056.8617187999998,1056.8779825000001,1056.8779825000001,1060.9640645,"['1', '3']","[1.0095851000000948, 1.3200716000001194]","[0.14332489999969766, 0.13700470000003406]",1,3,NA,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
120,block3_trial40_attendleft_leadmasker.wav,0,119,119,119,1060.9809971999998,,,,,,,1060.9810707000001,1060.9978121999998,2.023280800000066,1066.8361644000001,1066.8361746,1066.8523985000002,1066.8523985000002,1067.8877462,"['1', '2', '2']","[0.6441617999998925, 0.8421816999998555]","[0.11857380000037665, 0.10341840000000957]",1,2,2,720,001,2024-11-20_17h24.27.720,Trial_mult,2023.2.1,59.96771338309516,2024-11-20 17h25.31.784983 -0500,
