audio,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,Instructions.started,resp_start.started,Instruction.stopped,resp_start.keys,resp_start.rt,resp_start.duration,trial.started,cross.started,sound_1.started,trial.stopped,Responses.started,respp.started,key_resp.started,Responses.stopped,key_resp.keys,key_resp.rt,key_resp.duration,response1,response2,response3,cross.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
block1_trial10_attendright_leadmasker.wav,0,9,9,9,66.28923209999994,,,,,,,,,66.27455840000039,66.28923209999994,2.0100041999976384,72.21975139999995,72.21978200000012,72.22516249999899,72.22516249999899,73.37138010000126,"['1', '2', '3']","[0.5406642999987525, 0.7982599999995728]","[0.13569319999805884, 0.15258469999753288]",1,2,3,72.22516249999899,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial11_attendleft_leadtarget.wav,0,10,10,10,73.38638530000026,,,,,,,,,73.37204909999855,73.38638530000026,2.0096997000000556,79.1380336000002,79.13805649999995,79.15413999999873,79.15413999999873,83.37652220000018,"['2', '3']","[0.48117130000173347, 0.9641150999996171]","[0.13459689999945113, 0.13186580000183312]",2,3,NA,79.13769569999931,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial12_attendright_leadtarget.wav,0,11,11,11,83.39237869999852,,,,,,,,,83.37745269999868,83.39237869999852,2.0149805000000924,89.12719089999882,89.12721039999815,89.14367620000121,89.14367620000121,90.50745860000097,"['1', '2', '3']","[0.8982466999987082, 1.112691400001495]","[0.09646410000277683, 0.12713589999839314]",1,2,3,,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial13_attendleft_leadmasker.wav,0,12,12,12,90.52280260000043,,,,,,,,,90.50799030000053,90.52280260000043,2.009693399999378,96.2744500000008,96.27447140000004,96.291006200001,96.291006200001,97.7546560999981,"['2', '1', '3']","[0.8713631999999052, 1.1402006999996956]","[0.14485039999999572, 0.0883045000009588]",2,1,3,96.27414309999949,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial14_attendright_leadmasker.wav,0,13,13,13,97.76985000000059,,,,,,,,,97.75514549999934,97.76985000000059,2.0096842999992077,103.69668349999847,103.69669530000101,103.69974820000061,103.69974820000061,105.05146650000097,"['1', '2', '3']","[0.8692214000002423, 1.1303460999988602]","[0.12574889999814332, 0.1052579000024707]",1,2,3,103.69974820000061,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial15_attendleft_leadtarget.wav,0,14,14,14,105.06647499999963,,,,,,,,,105.05204030000095,105.06647499999963,2.009593999999197,110.98747279999952,110.98749469999893,110.99265119999836,110.99265119999836,112.31611169999815,"['2', '1', '3']","[0.8288780000002589, 1.099822000000131]","[0.13695039999947767, 0.11023999999815715]",2,1,3,110.99265119999836,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial16_attendleft_leadmasker.wav,0,15,15,15,112.33001130000048,,,,,,,,,112.31675209999958,112.33001130000048,2.008214899997256,118.08155289999922,118.08157370000117,118.0978611999999,118.0978611999999,119.66152959999818,"['2', '1', '3']","[1.0278734999992594, 1.262095699999918]","[0.1203867000003811, 0.10352179999972577]",2,1,3,118.08124450000105,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial17_attendleft_leadtarget.wav,0,16,16,16,119.67648479999843,,,,,,,,,119.662075799999,119.67648479999843,2.0097129000023415,125.4280488000004,125.42806909999854,125.44443170000159,125.44443170000159,126.77565450000111,"['2', '1', '3']","[0.8423497000003408, 1.1031259000010323]","[0.13442120000036084, 0.12354939999931958]",2,1,3,125.42778610000096,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial18_attendleft_leadmasker.wav,0,17,17,17,126.79039159999957,,,,,,,,,126.776122700001,126.79039159999957,2.009475700000621,132.54245919999812,132.54249139999956,132.5584557000002,132.5584557000002,133.72360470000058,"['2', '1', '3']","[0.7775862999988021, 0.9596273999995901]","[0.10113930000079563, 0.13786719999916386]",2,1,3,132.54201000000103,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial19_attendright_leadmasker.wav,0,18,18,18,133.73809139999867,,,,,,,,,133.7242836000005,133.73809139999867,2.008718699999008,139.48952590000044,139.48954360000062,139.50602730000173,139.50602730000173,140.75398679999853,"['3', '2', '1']","[0.5403736999978719, 0.9638333999973838]","[0.15264440000100876, 0.13948720000189496]",3,2,1,139.4893274999995,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial20_attendright_leadtarget.wav,0,19,19,19,140.76901139999973,,,,,,,,,140.7546309999998,140.76901139999973,2.009835299999395,146.5200135999985,146.52002100000027,146.53665349999937,146.53665349999937,147.6020361999981,"['2', '2', '2']","[0.6597678999969503, 0.8582480999975814]","[0.11956360000112909, 0.10606100000222796]",2,2,2,146.51990360000127,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial21_attendright_leadmasker.wav,0,20,20,20,147.6165930999996,,,,,,,,,147.60240880000129,147.6165930999996,2.0095847000011418,153.54314069999964,153.54315420000057,153.5478590999992,153.5478590999992,154.61678490000122,"['2', '1', '3']","[0.558917599999404, 0.7876012999986415]","[0.20339790000070934, 0.18174619999990682]",2,1,3,153.5429914999986,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial22_attendleft_leadmasker.wav,0,21,21,21,154.63108199999988,,,,,,,,,154.61739820000003,154.63108199999988,2.0087118999981612,160.3832403999986,160.38326400000005,160.3991977000005,160.3991977000005,161.54734409999946,"['2', '1', '3']","[0.6795116999965103, 0.9138020999998844]","[0.13266460000158986, 0.10948439999992843]",2,1,3,160.38281500000085,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial23_attendleft_leadmasker.wav,0,22,22,22,161.56217000000106,,,,,,,,,161.54794860000038,161.56217000000106,2.0092991999990772,167.3137241000004,167.31374420000066,167.33011110000007,167.33011110000007,171.5518297999988,"['2', '1']","[0.8261001000028045, 1.0460644000013417]","[0.12377079999714624, 0.08886070000153268]",2,1,NA,167.3134738000008,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial24_attendleft_leadtarget.wav,0,23,23,23,171.5680242999988,,,,,,,,,171.55223309999928,171.5680242999988,2.0150150999979815,177.3030581999992,177.30307560000074,177.31944740000108,177.31944740000108,178.867083000001,"['1', '2', '3']","[1.0575539999990724, 1.3276334999973187]","[0.12262569999802508, 0.09374680000109947]",1,2,3,,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial25_attendright_leadmasker.wav,0,24,24,24,178.88132069999847,,,,,,,,,178.86768569999913,178.88132069999847,2.0089060999998765,184.63279160000093,184.6328089000017,184.64932810000028,184.64932810000028,186.04710989999876,"['2', '1', '3']","[0.5626573999979883, 0.9434373000003689]","[0.10447810000187019, 0.14249800000106916]",2,1,3,184.63254550000056,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial26_attendleft_leadmasker.wav,0,25,25,25,186.06197539999994,,,,,,,,,186.04771110000001,186.06197539999994,2.011865000000398,191.81335330000002,191.8133721999984,191.8296870000013,191.8296870000013,192.73084029999882,"['2', '1', '3']","[0.46577460000116844, 0.6501117000007071]","[0.1345011000012164, 0.16898930000024848]",2,1,3,191.81313600000067,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial27_attendleft_leadmasker.wav,0,26,26,26,192.7434476999988,,,,,,,,,192.7322755999994,192.7434476999988,2.0106317000027047,198.49795079999967,198.497961699999,198.5140352999988,198.5140352999988,199.89596990000064,"['2', '1', '3']","[0.8898986999993213, 1.1218914999990375]","[0.12789899999916088, 0.1139011000013852]",2,1,3,198.49781729999813,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial28_attendright_leadtarget.wav,0,27,27,27,199.9091249999983,,,,,,,,,199.89637859999857,199.9091249999983,2.00609489999988,205.6589950000016,205.65925509999943,205.6750236000007,205.6750236000007,205.7760359999993,"['2', '3', '1']",[],"[0.12789899999916088, 0.1139011000013852]",2,3,1,205.65866509999978,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial29_attendleft_leadmasker.wav,0,28,28,28,205.7911505000011,,,,,,,,,205.7765462999996,205.7911505000011,2.0096211999989464,211.54239589999997,211.54241059999913,211.55935020000106,211.55935020000106,212.25834810000015,"['2', '3', '1']","[0.1787807000000612, 0.40744379999887315]","[0.09275779999734368, 0.11521509999874979]",2,3,1,211.5422193000013,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial30_attendleft_leadtarget.wav,0,29,29,29,212.27357829999892,,,,,,,,,212.25884629999928,212.27357829999892,2.0106966000021202,218.19827609999993,218.19829929999833,218.21072410000124,218.21072410000124,218.1997448000002,"['2', '1', '3']",[],"[0.09275779999734368, 0.11521509999874979]",2,1,3,218.21072410000124,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial31_attendright_leadtarget.wav,0,30,30,30,218.21072410000124,,,,,,,,,218.20043960000112,218.21072410000124,2.00191569999879,223.95879440000135,223.9588165999994,223.97478559999945,223.97478559999945,223.960386499999,"['2', '1', '3']",[],"[0.09275779999734368, 0.11521509999874979]",2,1,3,,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial32_attendright_leadmasker.wav,0,31,31,31,223.97478559999945,,,,,,,,,223.96126129999902,223.97478559999945,2.008703899999091,229.72629840000081,229.72631869999896,229.74277549999897,229.74277549999897,229.8105684000002,"['2', '1', '3']",[],"[0.09275779999734368, 0.11521509999874979]",2,1,3,229.7260169000001,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial33_attendright_leadtarget.wav,0,32,32,32,229.82559330000004,,,,,,,,,229.81119350000154,229.82559330000004,2.0093607999988308,235.57706699999835,235.57708329999878,235.59324360000028,235.59324360000028,236.52664469999945,"['2', '1', '3']","[0.5406158000005234, 0.7115277000011702]","[0.12337660000048345, 0.12802790000205277]",2,1,3,235.57687850000002,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial34_attendright_leadtarget.wav,0,33,33,33,236.54056059999857,,,,,,,,,236.52730829999928,236.54056059999857,2.008399599999393,242.29195790000085,242.29197460000069,242.30825819999882,242.30825819999882,243.4236572000009,"['2', '2', '2']","[0.7722019000029832, 0.9343271000034292]","[0.04152309999699355, 0.056150099997466896]",2,2,2,242.29168030000073,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial35_attendright_leadmasker.wav,0,34,34,34,243.43829410000035,,,,,,,,,243.42424069999834,243.43829410000035,2.009419900001376,249.36696719999964,249.36697899999854,249.3702411000013,249.3702411000013,250.23857449999923,"['3', '1', '2']","[0.3377117999989423, 0.612827400000242]","[0.14314490000106161, 0.11962839999978314]",3,1,2,249.3702411000013,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial36_attendleft_leadtarget.wav,0,35,35,35,250.25296040000103,,,,,,,,,250.23922429999948,250.25296040000103,2.008908200001315,256.0040588999982,256.0040709999994,256.02075609999883,256.02075609999883,256.80343450000146,"['2', '3', '1']","[0.276875999999902, 0.519735199999559]","[0.09230319999915082, 0.12754950000089593]",2,3,1,256.003914500001,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial37_attendleft_leadtarget.wav,0,36,36,36,256.81837860000087,,,,,,,,,256.8039667000012,256.81837860000087,2.0097728000000643,262.5700528000016,262.5700775000005,262.58638430000065,262.58638430000065,263.81791389999853,"['2', '2', '2']","[0.6758711000002222, 0.9163224000003538]","[0.13438350000069477, 0.14494570000169915]",2,2,2,262.56973579999976,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial38_attendright_leadmasker.wav,0,37,37,37,263.8325776999991,,,,,,,,,263.8185032000001,263.8325776999991,2.0093006000024616,269.58372249999957,269.5837352999988,269.6007016000003,269.6007016000003,270.6343134999988,"['3', '2', '1']","[0.5451328000017384, 0.7831987999998091]","[0.14866089999850374, 0.12698710000040592]",3,2,1,269.5835885999986,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial39_attendright_leadmasker.wav,0,38,38,38,270.64755610000066,,,,,,,,,270.6349306000011,270.64755610000066,2.007786100002704,276.39882320000106,276.39884750000056,276.4153886999993,276.4153886999993,280.63733969999885,"['2', '2']","[0.7985489000020607, 1.1031538999995973]","[0.13912409999829833, 0.14213810000001104]",2,2,NA,276.3985142999991,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block1_trial40_attendright_leadtarget.wav,0,39,39,39,280.65330339999855,,,,,,,,,280.6382244000015,280.65330339999855,2.012947000002896,286.387730800001,286.38774379999813,286.4042167000007,286.4042167000007,287.58794670000134,"['3', '2', '1']","[0.753682899998239, 0.9644028000002436]","[0.1469667000019399, 0.11850939999931143]",3,2,1,,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block2_trial1_attendright_leadmasker.wav,0,40,40,40,287.6013023000014,,,,,,,,,287.58868399999847,287.6013023000014,2.007590799999889,293.35301959999924,293.35303980000026,293.3689407999991,293.3689407999991,297.5914330000014,"['3', '1']","[0.3016496000018378, 0.7377744000004895]","[0.11579869999695802, 0.13212099999873317]",3,1,NA,293.3527882999988,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block2_trial2_attendleft_leadmasker.wav,0,41,41,41,297.607160399999,,,,,,,,,297.5927311000014,297.607160399999,2.013082099998428,303.3421208,303.34214150000116,303.35816350000096,303.35816350000096,304.8055892000011,"['2', '2', '2']","[1.0141494000017701, 1.2324594000019715]","[0.1096319999996922, 0.07998809999844525]",2,2,2,,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block2_trial3_attendright_leadtarget.wav,0,42,42,42,304.82067330000064,,,,,,,,,304.8060779000007,304.82067330000064,2.009930100000929,310.5720885999981,310.5721080000003,310.58850370000073,310.58850370000073,311.9037666000004,"['3', '3', '3']","[0.9447885999979917, 1.1303494999992836]","[0.07502730000123847, 0.04324320000159787]",3,3,3,310.5718123000006,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block2_trial4_attendright_leadmasker.wav,0,43,43,43,311.91805060000115,,,,,,,,,311.90445309999996,311.91805060000115,2.0088676000013947,317.6698418999986,317.66986689999976,317.6864276000015,317.6864276000015,318.4871544999987,"['1', '1', '1']","[0.38646979999975883, 0.6060924000012164]","[0.12286479999966105, 0.09706279999954859]",1,1,1,317.6693759000009,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block2_trial5_attendleft_leadmasker.wav,0,44,44,44,318.50008270000035,,,,,,,,,318.487842999999,318.50008270000035,2.0074593999997887,324.25171240000054,324.25173599999835,324.2680881999986,324.2680881999986,325.6816608000008,"['1', '3', '2']","[0.8545999000016309, 1.144559799999115]","[0.11892549999902258, 0.127598000002763]",1,3,2,324.251447300001,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
block2_trial6_attendleft_leadmasker.wav,0,45,45,45,325.6970548999998,,,,,,,,,325.68194930000027,325.6970548999998,2.0107150000003458,331.4487018,331.448726300001,331.46478130000105,331.46478130000105,332.6960465000011,"['3', '3', '3']","[0.8146573000012722, 1.0027678000005835]","[0.11201499999879161, 0.12627009999778238]",3,3,3,331.4483418999989,558491,001,2024-09-17_16h48.56.630,Trial_mult,2023.2.1,59.87127675409212,2024-09-17 16h49.03.431416 -0400,
,,,,,332.71126730000105,,,,,,,,,332.6965190999981,332.71126730000105,,,,,,,,,,,,,,,,,,,,,
